player_register_id,player,date_of_birth,birth_city,_strict,_loose,_dob,_birth_year,review_reason,date_of_birth_kbo,_strict_kbo,_dob_kbo,key_person,key_uuid,key_mlbam,key_retro,key_bbref,key_bbref_minors,key_fangraphs,name_last,name_first,name_given,birth_year,birth_month,birth_day,pro_played_first,pro_played_last,mlb_played_first,mlb_played_last,name,date_of_birth_mlb,_strict_mlb,_dob_mlb,match_tier,match_confidence
kim---012yon,Yong-soo Kim,1960-05-02,,KIM|sooyong,KIM|soyong,1960-05-02,1960,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
kim---037seo,Sung Rae Kim,1961-12-03,,KIM|raesung,KIM|lesong,1961-12-03,1961,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
lee---018san,Sang Kun Lee,1962-04-21,,LEE|kunsang,LEE|gonsang,1962-04-21,1962,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
kim---017jeo,Jeong Su Kim,1962-07-24,,KIM|jeongsu,KIM|jongso,1962-07-24,1962,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
cho---001gye,Kye Hyun Cho,1964-05-01,,CHO|hyunkye,CHO|gyehyon,1964-05-01,1964,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
lee---004gwa,Kwang Woo Lee,1965-03-14,,LEE|kwangwoo,LEE|gwangwo,1965-03-14,1965,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
han---000yon,Yong Duk Han,1965-06-02,,HAN|dukyong,HAN|dogyong,1965-06-02,1965,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
yan---001jul,Julian Yan,1965-07-24,"La Romana, La Romana, DO",|julianyan,|jolianyan,1965-07-24,1965,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
kim---012san,Sang-ho Kim,1965-10-19,,KIM|hosang,KIM|hosang,1965-10-19,1965,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
kim---009yeo,Yeong-hwa Kim,1965-11-20,,KIM|hwayeong,KIM|hwayong,1965-11-20,1965,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
kim---000weo,Eung Gook Kim,1966-01-14,,KIM|eunggook,KIM|gogong,1966-01-14,1966,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
song--000jin,Jin Woo Song,1966-02-16,,SONG|jinwoo,SONG|jinwo,1966-02-16,1966,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
rodrig001fer,Boi Rodriguez,1966-04-14,"Dorado Beach, PR",|boirodriguez,|boilodligoez,1966-04-14,1966,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
lee---001gan,Kang Chul Lee,1966-05-24,,LEE|chulkang,LEE|gangjol,1966-05-24,1966,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
jeong-000mye,Myung Won Chung,1966-06-14,,JUNG|myungwon,JUNG|myongwon,1966-06-14,1966,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
song--000yu-,Yu-seok Song,1966-07-16,,SONG|seokyu,SONG|sogyo,1966-07-16,1966,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
picota002len,Lenin Picota,1966-07-23,"Panama, Panama, PA",|leninpicota,|bigodalenin,1966-07-23,1966,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
kim---009jon,Jong-heon Kim,1966-07-27,,KIM|heonjong,KIM|honjong,1966-07-27,1966,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
lee---003mye,Myung Soo Lee,1966-07-29,,LEE|myungsoo,LEE|myongso,1966-07-29,1966,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
chou--002cha,Chang Ho Choi,1966-11-08,,CHOI|changho,CHOI|hojang,1966-11-08,1966,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
chou--000hun,Hoon Jae Choi,1967-01-21,,CHOI|hoonjae,CHOI|honje,1967-01-21,1967,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
kim---003in-,In Ho Kim,1967-01-26,,KIM|hoin,KIM|hoin,1967-01-26,1967,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
kim---016tae,Tae Seok Kim,1967-03-12,,KIM|seoktae,KIM|desog,1967-03-12,1967,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
chang-000gwa,Kwang Ho Chang,1967-04-14,,JANG|hokwang,JANG|gwangho,1967-04-14,1967,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
warren001bri,Brian Warren,1967-04-26,"Brockton, MA, US",|brianwarren,|blianwalen,1967-04-26,1967,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
kim---000ho-,Ho Kim,1967-05-03,,KIM|ho,KIM|ho,1967-05-03,1967,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
kim---026seo,Sun Jin Kim,1967-05-05,,KIM|jinsun,KIM|jinson,1967-05-05,1967,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
tanaka004yuk,Minoru Tanaka,1967-06-03,"Nishi Yodogawa Ward, Osaka, JP",|minorutanaka,|danagaminolo,1967-06-03,1967,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
iriki-001sat,Satoshi Iriki,1967-06-03,"Miyakonojo, Miyazaki, JP",|irikisatoshi,|iligisadosi,1967-06-03,1967,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
lee---004ho-,Ho-seong Lee,1967-07-17,,LEE|hoseong,LEE|hosong,1967-07-17,1967,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
kim---014tae,Tae Hyoung Kim,1967-09-12,,KIM|hyoungtae,KIM|dehyong,1967-09-12,1967,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
cho---001gyu,Kyu Jae Cho,1967-10-07,,CHO|jaekyu,CHO|gyoje,1967-10-07,1967,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
kong--000pil,Pill Sung Kong,1967-11-11,,GONG|pillsung,GONG|bilsong,1967-11-11,1967,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
kang--002seo,Seok Cheon Kang,1967-12-07,,KANG|cheonseok,KANG|jonsog,1967-12-07,1967,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
yang--000yon,Yong Mo Yang,1967-12-20,,YANG|moyong,YANG|moyong,1967-12-20,1967,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
evans-002dav,Dave Evans,1968-01-01,"Houston, TX, US",|daveevans,|daveevans,1968-01-01,1968,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
pak---001don,Dong-hyi Pak,1968-01-04,,PARK|donghyi,PARK|donghi,1968-01-04,1968,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
pak---001jin,Jin-seok Pak,1968-01-08,,PARK|jinseok,PARK|jinsog,1968-01-08,1968,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
kim---015tae,Tae Lyong Kim,1968-02-23,,KIM|lyongtae,KIM|delyong,1968-02-23,1968,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
yom---000gye,Kyoung Youb Youm,1968-03-01,,YEOM|kyoungyoub,YEOM|gyongyob,1968-03-01,1968,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
kim---009gye,Kyung Ki Kim,1968-04-05,,KIM|kikyung,KIM|gigyong,1968-04-05,1968,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
magee-001dan,Bo Magee,1968-04-09,"Biloxi, MS, US",|bomagee,|bomagi,1968-04-09,1968,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
chang-000jon,Jong Hoon Chang,1968-04-10,,JANG|hoonjong,JANG|honjong,1968-04-10,1968,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
kim---009gi-,Gi-deok Kim,1968-06-04,,KIM|deokgi,KIM|doggi,1968-06-04,1968,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
song--000gu-,Gu Hong Song,1968-06-23,,SONG|guhong,SONG|gohong,1968-06-23,1968,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
oh----000bon,Bong-Ok Oh,1968-07-08,,OH|bongok,OH|bongog,1968-07-08,1968,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
lim---000ju-,Ju-taek Lim,1968-09-25,,LIM|jutaek,LIM|degjo,1968-09-25,1968,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
chou--000hae,Hae-sik Chou,1968-09-30,,JOO|haesik,JOO|hesig,1968-09-30,1968,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
kim---008don,Dong Soo Kim,1968-10-27,,KIM|dongsoo,KIM|dongso,1968-10-27,1968,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
brinkl001dar,Darryl Brinkley,1968-12-23,"Stamford, CT, US",|brinkleydarryl,|blingleydalyl,1968-12-23,1968,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
pak---005jeo,Jeong-tae Pak,1969-01-27,,PARK|jeongtae,PARK|dejong,1969-01-27,1969,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
jeon--000jun,Jun Ho Jeon,1969-02-15,,JEON|hojun,JEON|hojon,1969-02-15,1969,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
kim---010min,Min Ho Kim,1969-03-19,,KIM|homin,KIM|homin,1969-03-19,1969,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
cha---001mye,Myung Suk Cha,1969-04-20,,CHA|myungsuk,CHA|myongsog,1969-04-20,1969,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
kim---012gi-,Ki Tai Kim,1969-05-23,,KIM|kitai,KIM|daigi,1969-05-23,1969,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
yang--000jun,Jun-hyeok Yang,1969-05-26,,YANG|hyeokjun,YANG|hyogjon,1969-05-26,1969,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
chang-001won,Won Jin Jang,1969-06-15,,JANG|jinwon,JANG|jinwon,1969-06-15,1969,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
pak---003jae,Jae Yong Park,1969-06-16,,PARK|jaeyong,PARK|jeyong,1969-06-16,1969,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
lim---000soo,Soo-hyeok Lim,1969-06-17,,LIM|hyeoksoo,LIM|hyogso,1969-06-17,1969,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
paul--001cor,Corey Paul,1969-06-21,"Chicago, IL, US",|coreypaul,|baolgoley,1969-06-21,1969,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
pak---004jeo,Jeong-hyeon Pak,1969-07-10,,PARK|hyeonjeong,PARK|hyonjong,1969-07-10,1969,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
ji----000yeo,Yeon Kyu Ji,1969-08-15,,JI|kyuyeon,JI|gyoyon,1969-08-15,1969,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
woods-001tyr,Ty Woods,1969-08-19,"Dade City, FL, US",|tywoods,|dywods,1969-08-19,1969,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
lee---001min,Min-ho Lee,1969-09-02,,LEE|homin,LEE|homin,1969-09-02,1969,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
ka----000deu,Deuk Yum Ka,1969-10-01,,YEOM|deukka,YEOM|dogga,1969-10-01,1969,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
kim---013tae,Tae Han Kim,1969-10-22,,KIM|hantae,KIM|dehan,1969-10-22,1969,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
kwon--000mye,Myung Chul Kwon,1969-10-28,,KWON|chulmyung,KWON|jolmyong,1969-10-28,1969,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
smith-014cha,Bubba Smith,1969-12-18,"Kernersville, NC, US",|bubbasmith,|bobasmid,1969-12-18,1969,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
kang--003seo,Sung Woo Kang,1970-01-05,,KANG|sungwoo,KANG|songwo,1970-01-05,1970,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
pak---001gye,Gye Won Park,1970-02-04,,PARK|gyewon,PARK|gyewon,1970-02-04,1970,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
an----001kyu,Kyung-hyun Ahn,1970-02-13,,AHN|hyunkyung,AHN|gyonghyon,1970-02-13,1970,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
chon--001min,Min Tae Chung,1970-03-01,,JUNG|mintae,JUNG|demin,1970-03-01,1970,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
kim---000chu,Chung-min Kim,1970-03-05,,KIM|chungmin,KIM|jongmin,1970-03-05,1970,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
kim---004jeo,Jung Min Kim,1970-03-15,,KIM|jungmin,KIM|jongmin,1970-03-15,1970,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
kim---016san,Sang Jin Kim,1970-03-15,,KIM|jinsang,KIM|jinsang,1970-03-15,1970,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
pak---000che,Cheol-hong Pak,1970-03-16,,PARK|cheolhong,PARK|hongjol,1970-03-16,1970,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
lee---006yon,Yong Ho Lee,1970-05-06,,LEE|hoyong,LEE|hoyong,1970-05-06,1970,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
kim---022san,Sang Yeop Kim,1970-05-11,,KIM|sangyeop,KIM|sangyob,1970-05-11,1970,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
ho----002jun,Jun Ho,1970-05-29,,JEON|ho,JEON|ho,1970-05-29,1970,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
pak---004san,Sang-geun Pak,1970-07-05,,PARK|geunsang,PARK|gonsang,1970-07-05,1970,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
kim---012hye,Hyun Uk Kim,1970-07-06,,KIM|hyunuk,KIM|hyonog,1970-07-06,1970,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
choo--000seo,Seong-geon Choo,1970-08-05,,JOO|geonseong,JOO|gonsong,1970-08-05,1970,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
son---000cha,Cha-hun Son,1970-08-11,,SON|chahun,SON|honja,1970-08-11,1970,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
ma----000hae,Hae-Yeong Ma,1970-08-14,,MA|haeyeong,MA|heyong,1970-08-14,1970,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
lee---003jon,Jong Beom Lee,1970-08-15,,LEE|beomjong,LEE|bomjong,1970-08-15,1970,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
chou--000tae,Tae Won Choi,1970-08-19,,CHOI|taewon,CHOI|dewon,1970-08-19,1970,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
pak---000chu,Chung-sik Pak,1970-09-03,,PARK|chungsik,PARK|jongsig,1970-09-03,1970,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
yu----000pil,Pil-seon Yu,1970-09-06,,RYU|pilseon,RYU|bilson,1970-09-06,1970,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
davis-008ger,Jay Davis,1970-10-03,"Chicago, IL, US",|davisjay,|davisjay,1970-10-03,1970,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
horne-001rog,Tyrone Horne,1970-11-02,"Troy, NC, US",|hornetyrone,|dyloneholne,1970-11-02,1970,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
jeong-000yeo,Yeong-gyu Jeong,1970-11-03,,JUNG|gyuyeong,JUNG|gyoyong,1970-11-03,1970,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
cho---000gye,Kyoung Taek Cho,1970-11-25,,CHO|kyoungtaek,CHO|deggyong,1970-11-25,1970,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
seo---000yon,Yong Bin Seo,1971-01-02,,SEO|binyong,SEO|binyong,1971-01-02,1971,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
kim---002hon,Hong-jip Kim,1971-01-30,,KIM|hongjip,KIM|hongjib,1971-01-30,1971,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
kim---004jon,Jong-seok Kim,1971-02-28,,KIM|jongseok,KIM|jongsog,1971-02-28,1971,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
song--000yeo,Yeong-jae Song,1971-03-09,,SONG|jaeyeong,SONG|jeyong,1971-03-09,1971,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
lee---003sun,Soong Yong Lee,1971-03-10,,LEE|soongyong,LEE|songyong,1971-03-10,1971,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
cho---000woo,Woong Chun Cho,1971-03-17,,CHO|chunwoong,CHO|jonwong,1971-03-17,1971,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
lee---008san,Sang-hun Lee,1971-03-21,,LEE|hunsang,LEE|honsang,1971-03-21,1971,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
han---000tae,Tae-gyun Han,1971-03-22,,HAN|gyuntae,HAN|degyon,1971-03-22,1971,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
yu----001hye,Hyeon-seung Yu,1971-03-27,,RYU|hyeonseung,RYU|hyonsong,1971-03-27,1971,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
choi--001hya,Hyang-Nam Choi,1971-03-28,"Kwangju, KR",CHOI|hyangnam,CHOI|hyangnam,1971-03-28,1971,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
ka----000nae,Nae-yeong Ka,1971-03-29,,|kanaeyeong,|ganeyong,1971-03-29,1971,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
choi--000san,Sang Duk Choi,1971-03-31,,CHOI|duksang,CHOI|dogsang,1971-03-31,1971,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
cho---000won,Won Woo Cho,1971-04-08,,CHO|wonwoo,CHO|wowon,1971-04-08,1971,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
lee---003san,Sang-Mok Lee,1971-04-25,,LEE|moksang,LEE|mogsang,1971-04-25,1971,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
kang--000tae,Tae-won Kang,1971-05-15,,KANG|taewon,KANG|dewon,1971-05-15,1971,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
lee---000bye,Byeong-seok Lee,1971-05-17,,LEE|byeongseok,LEE|byongsog,1971-05-17,1971,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
jang--002jae,Jea Jung Chang,1971-05-19,,JANG|jeajung,JANG|jeajong,1971-05-19,1971,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
yu----000ji-,Ji Hyun Ryu,1971-05-25,,RYU|hyunji,RYU|hyonji,1971-05-25,1971,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
gang--000san,Sang Soo Kang,1971-06-22,,KANG|sangsoo,KANG|sangso,1971-06-22,1971,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
kim---000in-,In-Cheol Kim,1971-07-14,,KIM|cheolin,KIM|injol,1971-07-14,1971,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
kim---007gye,Gyeong-won Kim,1971-08-18,,KIM|gyeongwon,KIM|gyongwon,1971-08-18,1971,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
kim---004tae,Tae Gyun Kim,1971-08-19,,KIM|gyuntae,KIM|degyon,1971-08-19,1971,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
choi--001don,Dong Su Choi,1971-09-11,,CHOI|dongsu,CHOI|dongso,1971-09-11,1971,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
yin---000hye,Hyeon-bae Yin,1971-10-04,,BAE|hyeonyin,BAE|hyonin,1971-10-04,1971,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
ryu---000tae,Taek Hyun Ryu,1971-10-23,,RYU|hyuntaek,RYU|deghyon,1971-10-23,1971,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
kim---000han,Han Soo Kim,1971-10-30,,KIM|hansoo,KIM|hanso,1971-10-30,1971,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
jun---000hye,Hyung Do Jeon,1971-10-30,,JEON|dohyung,JEON|dohyong,1971-10-30,1971,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
jeong-000jin,Jin Sik Joung,1971-11-15,,JUNG|jinsik,JUNG|jinsig,1971-11-15,1971,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
hong--000u-t,Woo Tae Hong,1971-11-19,,HONG|taewoo,HONG|dewo,1971-11-19,1971,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
lee---000il-,Il-ui Lee,1971-11-30,,LEE|ilui,LEE|iil,1971-11-30,1971,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
kwon--000jun,Jun-Heon Kwon,1971-12-01,,KWON|heonjun,KWON|honjon,1971-12-01,1971,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
giron-001emi,Emiliano Giron,1972-01-05,"Villa Mella, Santo Domingo, DO",|emilianogiron,|emilianogilon,1972-01-05,1972,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
kim---002jon,Jong Hoon Kim,1972-01-29,,KIM|hoonjong,KIM|honjong,1972-01-29,1972,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
chou--000ik-,Ik-seong Chou,1972-02-11,,JOO|ikseong,JOO|igsong,1972-02-11,1972,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
ho----000mun,Mun Hoe Her,1972-02-12,,HEO|hoemun,HEO|hemon,1972-02-12,1972,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
pak---002jon,Jong-il Pak,1972-03-09,,PARK|iljong,PARK|iljong,1972-03-09,1972,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
jeong-000min,Min Chul Jeong,1972-03-28,,JUNG|chulmin,JUNG|jolmin,1972-03-28,1972,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
kim---004yeo,Yeong-jin Kim,1972-04-09,,KIM|jinyeong,KIM|jinyong,1972-04-09,1972,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
mun---000don,Dong Hwan Mun,1972-05-08,,MOON|donghwan,MOON|donghwan,1972-05-08,1972,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
choi--001kyu,Ray Choi,1972-05-12,"Seoul, Seoul, KR",CHOI|ray,CHOI|lay,1972-05-12,1972,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
kang--000bye,Byeong-gyu Kang,1972-05-20,,KANG|byeonggyu,KANG|byonggyo,1972-05-20,1972,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
wi----000jae,Jae-Yeong Wi,1972-05-21,,|jaewiyeong,|jewiyong,1972-05-21,1972,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
chang-001jae,Jae-myeong Chang,1972-05-25,,JANG|jaemyeong,JANG|jemyong,1972-05-25,1972,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
kang--000pil,Pil-seon Kang,1972-05-31,,KANG|pilseon,KANG|bilson,1972-05-31,1972,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
jeon--000san,Sang Ryul Chun,1972-06-12,,JEON|ryulsang,JEON|lyolsang,1972-06-12,1972,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
lee---005won,Won-sik Lee,1972-06-15,,LEE|sikwon,LEE|sigwon,1972-06-15,1972,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
gang--000in-,In Kwon Kang,1972-06-26,,KANG|inkwon,KANG|gwonin,1972-06-26,1972,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
kim---001won,Won Hyong Kim,1972-07-05,,KIM|hyongwon,KIM|hyongwon,1972-07-05,1972,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
park--000kyu,Kyung Oan Park,1972-07-11,,PARK|kyungoan,PARK|gyongoan,1972-07-11,1972,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
park--000seo,Seok Jin Park,1972-07-19,,PARK|jinseok,PARK|jinsog,1972-07-19,1972,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
pak---000bo-,Bo-hyeon Pak,1972-07-19,,PARK|bohyeon,PARK|bohyon,1972-07-19,1972,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
chavez001car,Carlos Chavez,1972-08-25,"El Paso, TX, US",|carloschavez,|galosjavez,1972-08-25,1972,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
cho---001kyu,Kyeong Hwan Cho,1972-08-27,,CHO|hwankyeong,CHO|gyonghwan,1972-08-27,1972,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
kim---004jae,Jae Gul Kim,1972-09-07,KR,KIM|guljae,KIM|golje,1972-09-07,1972,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
park--001hyu,Hyun Seung Park,1972-09-12,,PARK|hyunseung,PARK|hyonsong,1972-09-12,1972,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
hong--000hye,Hyeon-u Hong,1972-09-28,,HONG|hyeonu,HONG|hyono,1972-09-28,1972,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
an----000hyi,Hyi-bong An,1972-10-03,,AHN|bonghyi,AHN|bonghi,1972-10-03,1972,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
shin--000jae,Jae-ung Shin,1972-10-10,,SHIN|jaeung,SHIN|jeong,1972-10-10,1972,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
jin---000pil,Pil Jung Jin,1972-10-13,,JIN|jungpil,JIN|biljong,1972-10-13,1972,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
rios--001edu,Eddie Rios,1972-10-13,"Caracas, Distrito Federal, VE",|eddierios,|edielios,1972-10-13,1972,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
shim--000jae,Jae Hak Shim,1972-10-18,,SHIM|hakjae,SHIM|hagje,1972-10-18,1972,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
shin--000guk,Guk-hwan Shin,1972-10-29,,SHIN|gukhwan,SHIN|goghwan,1972-10-29,1972,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
shin--000don,Dong Ju Shin,1972-12-14,,SHIN|dongju,SHIN|dongjo,1972-12-14,1972,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
lee---005jon,Jong-min Lee,1972-12-25,,LEE|jongmin,LEE|jongmin,1972-12-25,1972,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
kim---007min,Min Jae Kim,1973-01-03,KR,KIM|jaemin,KIM|jemin,1973-01-03,1973,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
kim---004seo,Seon-seop Kim,1973-01-16,,KIM|seonseop,KIM|sobson,1973-01-16,1973,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
lee---007jon,Jong-yeol Lee,1973-01-28,,LEE|jongyeol,LEE|jongyol,1973-01-28,1973,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
davis-003ray,Ray Davis,1973-02-06,"Gainesville, FL, US",|davisray,|davislay,1973-02-06,1973,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
an----000san,Sang Jun An,1973-02-13,,AHN|junsang,AHN|jonsang,1973-02-13,1973,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
shim--000seo,Seong-bo Shim,1973-02-16,,SHIM|boseong,SHIM|bosong,1973-02-16,1973,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
mun---000hyi,Hyi-Seong Moon,1973-02-22,,MOON|hyiseong,MOON|hisong,1973-02-22,1973,no_match,,,,,,,,,,,,,,,,,,,,,,,,,,
