player_register_id,direction,gap_years,kbo_season,mlb_season,player,kbo_rel_avg,mlb_rel_avg,kbo_rel_babip,mlb_rel_babip,kbo_rel_bb_pct,mlb_rel_bb_pct,kbo_rel_hr_pct,mlb_rel_hr_pct,kbo_rel_iso,mlb_rel_iso,kbo_rel_k_pct,mlb_rel_k_pct,kbo_rel_obp,mlb_rel_obp,kbo_rel_slg,mlb_rel_slg,kbo_age,mlb_age,kbo_PA,mlb_PA,cohort,first_kbo,first_mlb,n_kbo,n_mlb
garko-001rya,mlb_to_kbo,2,2011,2009,Ryan Garko,0.919404532753454,1.0225967282418895,0.9250477302664837,0.9351230742514607,1.0433180894308944,0.8160786702767748,0.2424144037780401,1.205884073780246,0.4930029103051026,0.9820659135903109,0.9061120917917034,0.6961648953588759,0.9644730368844663,1.0339067368461838,0.7878954399351311,1.0075268817204301,30,28,220,800,import_returnee,2011,2006,1.0,4.0
goodru001car,mlb_to_kbo,2,2023,2021,Niko Goodrum#,1.1191810439924106,0.8768581948515156,1.2549485231907065,1.0324739456280154,1.2518051764523686,1.0272103330378624,0.0,0.8470659488559893,0.8375240936380033,0.867460300252655,1.29072790510836,1.4203364574682642,1.1023782972931144,0.9218464755317866,1.035981606902499,0.8730384856428538,31,29,201,325,import_returnee,2023,2018,1.0,4.0
healy-000ryo,mlb_to_kbo,2,2021,2019,Ryon Healy,0.9900266352693919,0.9382721679544959,1.0139101057579318,0.8779079110304474,0.5681875753614818,0.8157547945827649,1.2648061505941794,1.0303895788217616,1.1050172937192677,1.1990443949354603,1.1902348301645946,0.9316648644882098,0.8834333708360891,0.8948700478889777,1.0271085961357695,1.0477692990303331,29,27,268,187,import_returnee,2021,2016,1.0,4.0
heredi001gui,mlb_to_kbo,2,2023,2021,Guillermo Heredia,1.2280231751206365,0.900970635957956,1.1744517490933546,0.966239767983954,0.815770286658086,1.0616105995820102,1.3962901343398475,0.4407563774867059,1.244444824651077,0.8051602630760396,0.8087839042941444,1.0070391673045882,1.1376037187468482,0.9815504714444322,1.2328740122659698,0.8620291730874583,32,30,523,347,import_returnee,2023,2017,4.0,4.0
hillia000sam,mlb_to_kbo,2,2026,2024,Sam Hilliard*,1.1208061094611794,0.9829129768792123,1.15585106532185,1.0697787982920364,1.042437924287381,1.0828834542573242,2.7501999418351026,2.1176242551423328,2.032580223778519,1.7194442173208961,1.4616606194049908,1.5696644987360822,1.0629366336583794,0.9778415324547219,1.4273158776268915,1.2705960133006784,32,30,552,158,import_returnee,2026,2021,1.0,3.0
joseph001tho,mlb_to_kbo,2,2019,2017,Tommy Joseph,1.0264851432576514,0.9428633366712248,1.0077745033385541,0.9330297992764663,0.7556905019053247,0.7247645657618709,2.275216099037439,1.2527762283859845,1.2960222844745874,1.1227293070625701,1.2289407645591142,1.1182489785469598,0.9842456006945263,0.8904928740293472,1.1088456918761076,1.0150525491166755,27,25,217,533,import_returnee,2019,2016,1.0,2.0
kang--000jeo,kbo_to_mlb,1,2014,2015,Jung Ho Kang,1.2322928546625305,1.1296028922819268,1.2064723572961382,1.1506557399371335,1.4300461576846308,0.7823360936420387,3.1505319825065876,1.2014902488677224,2.4957062991232646,1.1548705631911476,1.2670018458577164,1.0395653252460846,1.2586426444124055,1.1220677558737533,1.6700633223006418,1.138980004869584,27,28,501,467,posted_from_kbo,2008,2015,7.0,3.0
kim---001ha-,kbo_to_mlb,1,2020,2021,Ha-Seong Kim,1.121002261461764,0.8295034028859933,0.9696757780995812,0.8257343735853416,1.285250875258826,0.8498673780630314,2.004350154402172,0.8211675865121447,1.594007316519727,0.8973193760416266,0.6283483501119937,1.027857484666631,1.1399727830034965,0.8523473813594044,1.2787714489116084,0.8570667357614591,24,25,622,298,posted_from_kbo,2015,2021,6.0,5.0
kim---004hye,kbo_to_mlb,1,2015,2016,Hyun Soo Kim*,1.1658919629274123,1.1812780649874597,0.9917771316252962,1.1509232259863653,1.731300415103232,1.2728562759364714,1.668916832120009,0.5705542332539951,1.428874553511255,0.7283498408314646,0.5376575381408131,0.6979343956881834,1.2289484813946652,1.186327567352084,1.2578237275008246,1.0054313330957954,27,28,630,346,posted_from_kbo,2007,2016,18.0,2.0
kim---004hye,mlb_to_kbo,1,2018,2017,Hyun Soo Kim*,1.2668450092724401,0.9064987407230283,1.1446448030387866,0.9593520795573074,1.132353900049199,1.0775439708537717,1.268293444004119,0.12699310188849938,1.3878790593003534,0.3587270650917396,0.6355469711262406,0.889274705848476,1.1753931203098746,0.9453286924481031,1.3109479296403512,0.6866505627841379,30,29,511,478,posted_from_kbo,2007,2016,18.0,2.0
