season,team_name,team_bref_id,ranker,player,player_register_id,age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,batting_avg,onbase_perc,slugging_perc,onbase_plus_slugging,TB,GIDP,HBP,SH,SF,IBB,notes,is_aggregate,name_clean,name_strict_key,name_loose_key
2000,Hyundai Unicorns,4618a975,1,Hyi-bong An,an----000hyi,27,1,1,1,0,0,0,0,0,0,,,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,,,False,Hyi-bong An,AHN|bonghyi,AHN|bonghi
2000,Hyundai Unicorns,4618a975,2,Darryl Brinkley,brinkl001dar,31,27,100,91,9,19,1,0,3,14,,,6,25,0.209,0.25,0.319,0.569,29,4,0,0,3,,,False,Darryl Brinkley,|brinkleydarryl,|blingleydalyl
2000,Hyundai Unicorns,4618a975,3,Bubba Carpenter*,carpen002cha,31,39,158,142,23,40,7,0,5,32,,,13,32,0.282,0.342,0.437,0.778,62,1,1,0,2,,,False,Bubba Carpenter,|bubbacarpenter,|bobagalbendel
2000,Hyundai Unicorns,4618a975,4,Gyo-Seong Chang,jang--000gyo,22,55,71,67,8,15,2,3,1,5,,,3,16,0.224,0.257,0.388,0.645,26,2,0,1,0,,,False,Gyo-Seong Chang,JANG|gyoseong,JANG|gyosong
2000,Hyundai Unicorns,4618a975,5,Man Ho Choi,choi--000man,26,19,23,20,4,5,0,0,0,2,,,2,7,0.25,0.318,0.25,0.568,5,0,0,1,0,,,False,Man Ho Choi,CHOI|homan,CHOI|homan
2000,Hyundai Unicorns,4618a975,6,Yun-Seong Hwang*,hwang-000yun,26,23,60,52,9,11,5,1,1,5,,,4,18,0.212,0.3,0.404,0.704,21,0,3,0,1,,,False,Yun-Seong Hwang,HWANG|seongyun,HWANG|songyon
2000,Hyundai Unicorns,4618a975,7,Jung Suk Jang*,chang-000jeo,27,39,38,34,5,7,3,0,1,5,,,2,8,0.206,0.289,0.382,0.672,13,1,2,0,0,,,False,Jung Suk Jang,JANG|jungsuk,JANG|jongsog
2000,Hyundai Unicorns,4618a975,8,Geun-pyo Jeon*,jeon--000geu,23,20,49,43,6,11,1,0,3,9,,,6,10,0.256,0.347,0.488,0.835,21,1,0,0,0,,,False,Geun-pyo Jeon,JEON|geunpyo,JEON|byogon
2000,Hyundai Unicorns,4618a975,9,Jun Ho Jeon*,jeon--000jun,31,87,334,263,53,83,12,2,1,18,,,51,36,0.316,0.436,0.388,0.824,102,0,6,13,1,,,False,Jun Ho Jeon,JEON|hojun,JEON|hojon
2000,Hyundai Unicorns,4618a975,10,Soo Sung Jung*,jeong-003soo,22,12,16,16,1,4,0,0,0,1,,,0,6,0.25,0.25,0.25,0.5,4,0,0,0,0,,,False,Soo Sung Jung,JUNG|soosung,JUNG|sosong
2000,Hyundai Unicorns,4618a975,11,Il Kyoung Kim,kim---002il-,21,16,32,31,6,8,1,0,1,1,,,0,11,0.258,0.258,0.387,0.645,12,0,0,1,0,,,False,Il Kyoung Kim,KIM|ilkyoung,KIM|gyongil
2000,Hyundai Unicorns,4618a975,12,In Ho Kim,kim---003in-,33,115,324,281,48,64,17,2,3,21,,,30,44,0.228,0.308,0.335,0.642,94,6,3,9,1,,,False,In Ho Kim,KIM|hoin,KIM|hoin
2000,Hyundai Unicorns,4618a975,13,Pil Joong Kim,kim---000pil,25,18,5,5,1,2,0,0,0,1,,,0,2,0.4,0.4,0.4,0.8,2,0,0,0,0,,,False,Pil Joong Kim,KIM|joongpil,KIM|biljong
2000,Hyundai Unicorns,4618a975,14,Jae-ju Lee,lee---003jae,26,76,132,114,14,22,5,0,3,14,,,14,33,0.193,0.298,0.316,0.613,36,3,3,1,0,,,False,Jae-ju Lee,LEE|jaeju,LEE|jejo
2000,Hyundai Unicorns,4618a975,15,Myung Soo Lee,lee---003mye,33,85,236,206,26,69,10,2,4,39,,,22,24,0.335,0.399,0.461,0.86,95,7,2,3,3,,,False,Myung Soo Lee,LEE|myungsoo,LEE|myongso
2000,Hyundai Unicorns,4618a975,16,Soong Yong Lee*,lee---003sun,29,104,325,281,49,80,14,0,15,50,,,35,49,0.285,0.377,0.495,0.871,139,9,7,1,1,,,False,Soong Yong Lee,LEE|soongyong,LEE|songyong
2000,Hyundai Unicorns,4618a975,17,Yong-ju Lee#,lee---004yon,23,3,3,3,0,0,0,0,0,0,,,0,0,0.0,0.0,0.0,0.0,0,2,0,0,0,,,False,Yong-ju Lee,LEE|juyong,LEE|joyong
2000,Hyundai Unicorns,4618a975,18,Jae-hong Park,park--000jae,26,132,572,489,101,151,31,5,32,115,,,64,77,0.309,0.388,0.589,0.977,288,15,7,0,12,,,False,Jae-hong Park,PARK|hongjae,PARK|hongje
2000,Hyundai Unicorns,4618a975,19,Jin Man Park,park--001jin,23,129,477,420,67,121,30,4,15,58,,,36,76,0.288,0.35,0.486,0.835,204,9,6,11,4,,,False,Jin Man Park,PARK|jinman,PARK|jinman
2000,Hyundai Unicorns,4618a975,20,Jong Ho Park#,park--000jon,26,121,541,441,89,150,30,3,10,58,,,61,47,0.34,0.428,0.49,0.918,216,4,12,20,7,,,False,Jong Ho Park,PARK|hojong,PARK|hojong
2000,Hyundai Unicorns,4618a975,21,Kyung Oan Park,park--000kyu,27,130,517,408,83,115,16,0,40,95,,,87,112,0.282,0.419,0.615,1.034,251,7,12,6,4,,,False,Kyung Oan Park,PARK|kyungoan,PARK|gyongoan
2000,Hyundai Unicorns,4618a975,22,Tom Quinlan,quinla002tho,32,133,537,487,74,115,23,2,37,91,,,36,173,0.236,0.302,0.52,0.822,253,6,11,1,2,,,False,Tom Quinlan,|quinlantom,|domqinlan
2000,Hyundai Unicorns,4618a975,23,Jae Hak Shim*,shim--000jae,27,130,502,430,66,114,30,1,21,75,,,51,59,0.265,0.361,0.486,0.847,209,7,15,3,3,,,False,Jae Hak Shim,SHIM|hakjae,SHIM|hagje
2000,Hyundai Unicorns,4618a975,24,Eddie Williams,willia005edw,35,37,164,133,22,33,7,0,12,26,,,25,36,0.248,0.378,0.571,0.949,76,4,4,0,2,,,False,Eddie Williams,|eddiewilliams,|ediewiliams
2000,Hyundai Unicorns,4618a975,25,Kyoung Youb Youm,yom---000gye,32,84,26,23,13,6,1,0,0,1,,,0,3,0.261,0.261,0.304,0.565,7,1,0,3,0,,,False,Kyoung Youb Youm,YEOM|kyoungyoub,YEOM|gyongyob
2000,Doosan Bears,ba58ac93,1,Kyung-hyun Ahn,an----001kyu,30,114,377,328,48,91,16,1,9,39,,,35,29,0.277,0.355,0.415,0.769,136,8,6,5,3,,,False,Kyung-hyun Ahn,AHN|hyunkyung,AHN|gyonghyon
2000,Doosan Bears,ba58ac93,2,Hoon Jae Choi*,chou--000hun,33,76,124,115,9,22,4,1,3,10,,,7,22,0.191,0.242,0.322,0.564,37,4,1,0,1,,,False,Hoon Jae Choi,CHOI|hoonjae,CHOI|honje
2000,Doosan Bears,ba58ac93,3,Sang Ryul Chun*,jeon--000san,28,95,90,81,16,19,0,1,0,3,,,7,20,0.235,0.303,0.259,0.563,21,0,1,1,0,,,False,Sang Ryul Chun,JEON|ryulsang,JEON|lyolsang
2000,Doosan Bears,ba58ac93,4,Soo-geun Chung*,jeong-002soo,23,127,567,502,82,139,23,3,3,50,,,47,40,0.277,0.341,0.353,0.694,177,5,5,7,6,,,False,Soo-geun Chung,JUNG|geunsoo,JUNG|gonso
2000,Doosan Bears,ba58ac93,5,Won-seok Chung,jeong-002won,23,18,26,21,2,4,0,0,0,0,,,5,6,0.19,0.346,0.19,0.537,4,0,0,0,0,,,False,Won-seok Chung,JUNG|seokwon,JUNG|sogwon
2000,Doosan Bears,ba58ac93,6,Sung Heon Hong,hong--000seo,23,127,484,438,55,127,13,2,10,59,,,32,50,0.29,0.34,0.397,0.737,174,12,3,7,4,,,False,Sung Heon Hong,HONG|heonsung,HONG|honsong
2000,Doosan Bears,ba58ac93,7,Won Ki Hong,hong--000won,27,113,258,221,31,60,8,2,5,30,,,25,54,0.271,0.36,0.394,0.753,87,4,6,5,1,,,False,Won Ki Hong,HONG|kiwon,HONG|giwon
2000,Doosan Bears,ba58ac93,8,Won Jin Jang#,chang-001won,31,133,579,527,94,170,27,5,7,59,,,43,37,0.323,0.374,0.433,0.806,228,12,3,1,5,,,False,Won Jin Jang,JANG|jinwon,JANG|jinwon
2000,Doosan Bears,ba58ac93,9,Hyung Do Jeon,jun---000hye,28,10,3,2,4,0,0,0,0,0,,,1,1,0.0,0.333,0.0,0.333,0,0,0,0,0,,,False,Hyung Do Jeon,JEON|dohyung,JEON|dohyong
2000,Doosan Bears,ba58ac93,10,Bong Kyu Kang,kang--000bon,22,1,1,1,0,0,0,0,0,0,,,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,,,False,Bong Kyu Kang,KANG|bongkyu,KANG|bonggyo
2000,Doosan Bears,ba58ac93,11,Gyu-cheol Kang,kang--000gyu,26,3,1,1,0,0,0,0,0,0,,,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,False,Gyu-cheol Kang,KANG|cheolgyu,KANG|gyojol
2000,Doosan Bears,ba58ac93,12,Hyuk Kang*,gang--000hye,25,110,381,342,39,91,21,0,6,34,,,31,58,0.266,0.325,0.38,0.705,130,12,1,2,5,,,False,Hyuk Kang,KANG|hyuk,KANG|hyog
2000,Doosan Bears,ba58ac93,13,Dong Joo Kim,kim---006don,24,127,539,469,78,159,29,1,31,106,,,51,65,0.339,0.414,0.603,1.017,283,17,13,0,6,,,False,Dong Joo Kim,KIM|dongjoo,KIM|dongjo
2000,Doosan Bears,ba58ac93,14,Min Ho Kim,kim---010min,31,99,328,288,40,72,9,2,3,32,,,23,50,0.25,0.311,0.326,0.638,94,9,3,13,1,,,False,Min Ho Kim,KIM|homin,KIM|homin
2000,Doosan Bears,ba58ac93,15,Tae Hyoung Kim,kim---014tae,32,24,23,23,0,4,0,0,0,2,,,0,5,0.174,0.174,0.174,0.348,4,3,0,0,0,,,False,Tae Hyoung Kim,KIM|hyoungtae,KIM|dehyong
2000,Doosan Bears,ba58ac93,16,Do Hyung Lee,lee---000do-,25,69,138,125,9,33,6,1,2,19,,,10,20,0.264,0.314,0.376,0.69,47,2,0,1,2,,,False,Do Hyung Lee,LEE|dohyung,LEE|dohyong
2000,Doosan Bears,ba58ac93,17,Jong-min Lee,lee---005jon,27,98,132,119,12,27,4,0,1,9,,,11,18,0.227,0.29,0.286,0.576,34,6,0,1,1,,,False,Jong-min Lee,LEE|jongmin,LEE|jongmin
2000,Doosan Bears,ba58ac93,18,Kwang Woo Lee,lee---004gwa,35,29,1,1,0,1,0,0,0,0,,,0,0,1.0,1.0,1.0,2.0,1,0,0,0,0,,,False,Kwang Woo Lee,LEE|kwangwoo,LEE|gwangwo
2000,Doosan Bears,ba58ac93,19,Hyi-Seong Moon,mun---000hyi,27,21,36,36,6,12,2,0,2,7,,,0,5,0.333,0.333,0.556,0.889,20,1,0,0,0,,,False,Hyi-Seong Moon,MOON|hyiseong,MOON|hisong
2000,Doosan Bears,ba58ac93,20,Jeong-Soo Shim,shim--000jeo,25,126,542,454,75,138,21,2,29,91,,,69,67,0.304,0.4,0.551,0.951,250,12,10,0,9,,,False,Jeong-Soo Shim,SHIM|jeongsoo,SHIM|jongso
2000,Doosan Bears,ba58ac93,21,Minoru Tanaka*,tanaka004yuk,33,10,14,13,3,5,0,0,0,0,,,1,2,0.385,0.429,0.385,0.813,5,0,0,0,0,,,False,Minoru Tanaka,|minorutanaka,|danagaminolo
2000,Doosan Bears,ba58ac93,22,Ty Woods,woods-001tyr,30,127,565,479,91,151,22,0,39,111,,,77,132,0.315,0.414,0.605,1.02,290,13,6,0,3,,,False,Ty Woods,|tywoods,|dywods
2000,Doosan Bears,ba58ac93,23,Sang-mu Yun,yun---001san,20,7,4,4,0,0,0,0,0,0,,,0,2,0.0,0.0,0.0,0.0,0,0,0,0,0,,,False,Sang-mu Yun,YOON|musang,YOON|mosang
2000,Samsung Lions,6d17cffd,1,Yeong-gyun Chang*,chang-000yeo,24,6,4,4,0,0,0,0,0,0,,,0,4,0.0,0.0,0.0,0.0,0,0,0,0,0,,,False,Yeong-gyun Chang,JANG|gyunyeong,JANG|gyonyong
2000,Samsung Lions,6d17cffd,2,Kap-yong Chin,jin---000kap,26,114,330,297,30,81,14,0,8,58,,,23,45,0.273,0.333,0.401,0.734,119,7,6,0,4,,,False,Kap-yong Chin,JIN|kapyong,JIN|gabyong
2000,Samsung Lions,6d17cffd,3,Sang-soo Cho,cho---000san,23,2,6,6,0,1,0,0,0,0,,,0,4,0.167,0.167,0.167,0.333,1,0,0,0,0,,,False,Sang-soo Cho,CHO|sangsoo,CHO|sangso
2000,Samsung Lions,6d17cffd,4,Kyoung Bae Chung,chung-000kyo,26,102,426,374,60,108,25,1,12,38,,,33,71,0.289,0.358,0.457,0.815,171,5,9,7,3,,,False,Kyoung Bae Chung,BAE|chungkyoung,BAE|gyongjong
2000,Samsung Lions,6d17cffd,5,Julio Franco,franco001jul,41,132,549,477,79,156,19,1,22,110,,,63,86,0.327,0.403,0.509,0.912,243,11,2,0,7,,,False,Julio Franco,|francojulio,|flangojolio
2000,Samsung Lions,6d17cffd,6,Dong Woo Kang*,kang--000don,26,13,28,20,3,2,0,0,0,0,,,8,5,0.1,0.357,0.1,0.457,2,0,0,0,0,,,False,Dong Woo Kang,KANG|dongwoo,KANG|dongwo
2000,Samsung Lions,6d17cffd,7,Dong Soo Kim,kim---008don,31,90,238,200,23,41,9,1,11,30,,,31,43,0.205,0.319,0.425,0.744,85,7,4,0,3,,,False,Dong Soo Kim,KIM|dongsoo,KIM|dongso
2000,Samsung Lions,6d17cffd,8,Han Soo Kim,kim---000han,28,126,519,464,54,122,26,1,7,57,,,30,73,0.263,0.322,0.369,0.69,171,7,13,6,6,,,False,Han Soo Kim,KIM|hansoo,KIM|hanso
2000,Samsung Lions,6d17cffd,9,In-Cheol Kim,kim---000in-,28,43,96,87,20,19,1,2,3,13,,,5,21,0.218,0.277,0.379,0.656,33,2,2,2,0,,,False,In-Cheol Kim,KIM|cheolin,KIM|injol
2000,Samsung Lions,6d17cffd,10,Jong Hoon Kim,kim---002jon,28,127,504,444,73,109,24,2,11,40,,,46,86,0.245,0.323,0.383,0.706,170,9,6,6,2,,,False,Jong Hoon Kim,KIM|hoonjong,KIM|honjong
2000,Samsung Lions,6d17cffd,11,Joo Chan Kim,kim---001ju-,19,60,52,48,22,15,3,2,0,5,,,3,16,0.313,0.365,0.458,0.824,22,0,1,0,0,,,False,Joo Chan Kim,KIM|chanjoo,KIM|janjo
2000,Samsung Lions,6d17cffd,12,Ki Tai Kim*,kim---012gi-,31,101,395,333,69,103,24,1,26,80,,,57,56,0.309,0.41,0.622,1.032,207,6,2,0,3,,,False,Ki Tai Kim,KIM|kitai,KIM|daigi
2000,Samsung Lions,6d17cffd,13,Soo-gwan Kim,kim---000soo,24,30,54,49,2,8,0,0,1,5,,,3,15,0.163,0.226,0.224,0.451,11,2,1,1,0,,,False,Soo-gwan Kim,KIM|gwansoo,KIM|gwanso
2000,Samsung Lions,6d17cffd,14,Tae Gyun Kim,kim---004tae,28,127,446,396,43,95,20,1,4,36,,,31,87,0.24,0.3,0.326,0.625,129,15,4,12,3,,,False,Tae Gyun Kim,KIM|gyuntae,KIM|degyon
2000,Samsung Lions,6d17cffd,15,Gye-seong Lee*,lee---000gye,23,67,146,136,19,32,5,1,2,16,,,7,36,0.235,0.273,0.331,0.604,45,2,0,3,0,,,False,Gye-seong Lee,LEE|gyeseong,LEE|gyesong
2000,Samsung Lions,6d17cffd,16,Seung Yuop Lee*,lee---002seu,23,125,544,454,108,133,33,0,36,95,,,80,113,0.293,0.404,0.604,1.008,274,5,7,0,3,,,False,Seung Yuop Lee,LEE|seungyuop,LEE|songyoob
2000,Samsung Lions,6d17cffd,17,Hak-soo Lim,lim---000hak,23,16,8,7,1,2,0,0,0,1,,,0,3,0.286,0.286,0.286,0.571,2,0,0,1,0,,,False,Hak-soo Lim,LIM|haksoo,LIM|hagso
2000,Samsung Lions,6d17cffd,18,Gi-heon Nam*,nam---000gi-,22,73,131,110,16,25,6,1,0,10,,,11,23,0.227,0.333,0.3,0.633,33,2,7,2,1,,,False,Gi-heon Nam,NAM|giheon,NAM|gihon
2000,Samsung Lions,6d17cffd,19,Jung Hwan Park,park--002jeo,22,47,68,60,19,16,4,0,2,5,,,6,21,0.267,0.343,0.433,0.777,26,1,1,1,0,,,False,Jung Hwan Park,PARK|hwanjung,PARK|hwanjong
2000,Samsung Lions,6d17cffd,20,Dong Ju Shin,shin--000don,27,97,360,310,53,81,14,0,12,52,,,26,80,0.261,0.339,0.423,0.762,131,3,13,6,5,,,False,Dong Ju Shin,SHIN|dongju,SHIN|dongjo
2000,Haitai Tigers,9bedb128,1,Jayson Bass*,bass--001jay,26,15,68,59,13,16,4,0,3,13,,,9,22,0.271,0.368,0.492,0.859,29,3,0,0,0,,,False,Jayson Bass,|bassjayson,|basjayson
2000,Haitai Tigers,9bedb128,2,Il-Hyeon Chang*,jang--000il-,24,115,372,337,42,91,17,1,4,35,,,25,38,0.27,0.322,0.362,0.684,122,9,2,5,3,,,False,Il-Hyeon Chang,JANG|hyeonil,JANG|hyonil
2000,Haitai Tigers,9bedb128,3,Hong-jun Cho,cho---000hon,23,27,38,35,3,4,1,0,1,3,,,2,18,0.114,0.184,0.229,0.413,8,2,1,0,0,,,False,Hong-jun Cho,CHO|hongjun,CHO|hongjon
2000,Haitai Tigers,9bedb128,4,Kil-sung Choi,choi--000kil,22,6,6,5,1,2,1,0,0,0,,,1,2,0.4,0.5,0.6,1.1,3,0,0,0,0,,,False,Kil-sung Choi,CHOI|kilsung,CHOI|gilsong
2000,Haitai Tigers,9bedb128,5,Hae-sik Chou,chou--000hae,31,101,289,244,22,59,9,1,1,25,,,33,51,0.242,0.337,0.299,0.636,73,7,2,10,0,,,False,Hae-sik Chou,JOO|haesik,JOO|hesig
2000,Haitai Tigers,9bedb128,6,Hyeon-u Hong,hong--000hye,27,88,361,291,42,68,16,2,14,50,,,62,63,0.234,0.374,0.447,0.821,130,11,5,0,3,,,False,Hyeon-u Hong,HONG|hyeonu,HONG|hyono
2000,Haitai Tigers,9bedb128,7,Seo Owan Hong,hong--000se-,22,49,191,171,24,41,6,0,5,21,,,13,27,0.24,0.307,0.363,0.669,62,4,4,2,1,,,False,Seo Owan Hong,HONG|owanseo,HONG|owanso
2000,Haitai Tigers,9bedb128,8,Sung Ho Jang*,jang--002sun,22,115,546,450,90,146,30,1,14,48,,,88,57,0.324,0.436,0.489,0.925,220,7,3,2,3,,,False,Sung Ho Jang,JANG|hosung,JANG|hosong
2000,Haitai Tigers,9bedb128,9,Seong Hoon Jeong,jeong-002seo,20,119,499,457,50,119,21,3,1,37,,,25,55,0.26,0.302,0.326,0.628,149,7,3,12,2,,,False,Seong Hoon Jeong,JUNG|hoonseong,JUNG|honsong
2000,Haitai Tigers,9bedb128,10,Chang Hee Kim,kim---000cha,26,97,307,250,36,59,8,1,5,37,,,48,67,0.236,0.368,0.336,0.704,84,7,5,3,1,,,False,Chang Hee Kim,KIM|changhee,KIM|hijang
2000,Haitai Tigers,9bedb128,11,Gi-hwan Kim,kim---001gi-,23,4,11,11,2,3,0,0,1,4,,,0,5,0.273,0.273,0.545,0.818,6,0,0,0,0,,,False,Gi-hwan Kim,KIM|gihwan,KIM|gihwan
2000,Haitai Tigers,9bedb128,12,Gyeong-Jin Kim,kim---003gye,23,16,21,20,0,4,1,0,0,1,,,0,6,0.2,0.2,0.25,0.45,5,1,0,1,0,,,False,Gyeong-Jin Kim,KIM|gyeongjin,KIM|gyongjin
2000,Haitai Tigers,9bedb128,13,Ji-yeong Kim,kim---002ji-,26,19,23,21,2,4,2,0,0,1,,,1,8,0.19,0.227,0.286,0.513,6,1,0,1,0,,,False,Ji-yeong Kim,KIM|jiyeong,KIM|jiyong
2000,Haitai Tigers,9bedb128,14,Jong Kook Kim,kim---000jon,26,86,258,228,26,59,11,1,2,31,,,21,42,0.259,0.324,0.342,0.666,78,4,3,2,4,,,False,Jong Kook Kim,KIM|jongkook,KIM|gogjong
2000,Haitai Tigers,9bedb128,15,Sang Hoon Kim,kim---001san,22,88,199,184,18,43,8,0,3,23,,,8,52,0.234,0.267,0.326,0.593,60,3,1,4,2,,,False,Sang Hoon Kim,KIM|hoonsang,KIM|honsang
2000,Haitai Tigers,9bedb128,16,Tae Lyong Kim,kim---015tae,32,65,146,129,13,20,5,0,4,12,,,6,29,0.155,0.204,0.287,0.491,37,2,2,9,0,,,False,Tae Lyong Kim,KIM|lyongtae,KIM|delyong
2000,Haitai Tigers,9bedb128,17,Dae Jin Lee,lee---005dae,26,37,1,1,0,0,0,0,0,0,,,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,False,Dae Jin Lee,LEE|daejin,LEE|dejin
2000,Haitai Tigers,9bedb128,18,Ho-seong Lee,lee---004ho-,32,117,468,397,52,96,25,0,8,57,,,65,102,0.242,0.353,0.365,0.718,145,8,4,0,2,,,False,Ho-seong Lee,LEE|hoseong,LEE|hosong
2000,Haitai Tigers,9bedb128,19,Woo-Seok Lee*,lee---001woo,25,41,79,72,11,12,1,0,0,0,,,7,15,0.167,0.241,0.181,0.421,13,1,0,0,0,,,False,Woo-Seok Lee,LEE|seokwoo,LEE|sogwo
2000,Haitai Tigers,9bedb128,20,Keith Mitchell,mitche001kei,30,77,279,238,33,54,8,0,8,38,,,38,51,0.227,0.337,0.361,0.698,86,7,2,0,1,,,False,Keith Mitchell,|keithmitchell,|geidmidjel
2000,Haitai Tigers,9bedb128,21,Bong-Ok Oh,oh----000bon,31,48,1,1,0,0,0,0,0,0,,,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,False,Bong-Ok Oh,OH|bongok,OH|bongog
2000,Haitai Tigers,9bedb128,22,Arquimedez Pozo,pozo--001arq,26,39,130,122,11,26,3,0,1,8,,,6,17,0.213,0.246,0.262,0.508,32,4,0,0,2,,,False,Arquimedez Pozo,|arquimedezpozo,|alqimedezbozo
2000,Haitai Tigers,9bedb128,23,Jesús Tavárez#,tavare001jes,29,74,334,305,39,102,15,2,3,44,,,21,32,0.334,0.376,0.426,0.802,130,2,1,4,3,,,False,Jesús Tavárez,|jesustavarez,|davalezjesos
2000,Haitai Tigers,9bedb128,24,Hyeon-seok Yang*,yang--001hye,22,89,191,170,14,40,7,1,4,24,,,13,30,0.235,0.291,0.359,0.65,61,4,2,2,4,,,False,Hyeon-seok Yang,YANG|hyeonseok,YANG|hyonsog
2000,LG Twins,f47e5681,1,Jae-Man Ahn,an----000jae,25,83,236,202,29,52,9,1,11,34,,,28,51,0.257,0.35,0.475,0.826,96,4,2,2,2,,,False,Jae-Man Ahn,AHN|jaeman,AHN|jeman
2000,LG Twins,f47e5681,2,Sang Jun An,an----000san,27,84,250,212,30,47,11,1,4,26,,,26,47,0.222,0.311,0.34,0.651,72,6,3,6,3,,,False,Sang Jun An,AHN|junsang,AHN|jonsang
2000,LG Twins,f47e5681,3,In Sung Cho,cho---001in-,25,108,258,227,19,51,5,1,5,33,,,16,59,0.225,0.282,0.322,0.603,73,6,4,6,5,,,False,In Sung Cho,CHO|insung,CHO|insong
2000,LG Twins,f47e5681,4,Jae Yung Cho,cho---001jae,20,3,2,2,0,1,1,0,0,1,,,0,0,0.5,0.5,1.0,1.5,2,0,0,0,0,,,False,Jae Yung Cho,CHO|jaeyung,CHO|jeyong
2000,LG Twins,f47e5681,5,Dong Su Choi,choi--001don,28,29,46,43,5,11,1,1,2,7,,,3,13,0.256,0.304,0.465,0.769,20,0,0,0,0,,,False,Dong Su Choi,CHOI|dongsu,CHOI|dongso
2000,LG Twins,f47e5681,6,Ray Choi*,choi--001kyu,28,95,153,142,12,35,4,1,3,13,,,9,28,0.246,0.288,0.352,0.64,50,3,0,0,2,,,False,Ray Choi,CHOI|ray,CHOI|lay
2000,LG Twins,f47e5681,7,Seung Hwan Choi,choi--000seu,22,2,2,1,0,0,0,0,0,0,,,1,1,0.0,0.5,0.0,0.5,0,0,0,0,0,,,False,Seung Hwan Choi,CHOI|hwanseung,CHOI|hwansong
2000,LG Twins,f47e5681,8,Ik-seong Chou,chou--000ik-,28,64,214,183,21,47,13,1,2,30,,,22,34,0.257,0.36,0.372,0.731,68,6,8,0,1,,,False,Ik-seong Chou,JOO|ikseong,JOO|igsong
2000,LG Twins,f47e5681,9,Brent Cookson,cookso001bre,30,20,86,81,14,18,2,1,6,20,,,5,25,0.222,0.267,0.494,0.761,40,4,0,0,0,,,False,Brent Cookson,|brentcookson,|blendgogson
2000,LG Twins,f47e5681,10,Mun Hoe Her*,ho----000mun,28,6,10,10,1,2,1,0,0,3,,,0,1,0.2,0.2,0.3,0.5,3,0,0,0,0,,,False,Mun Hoe Her,HEO|hoemun,HEO|hemon
2000,LG Twins,f47e5681,11,Yeong-gyu Jeong*,jeong-000yeo,29,29,36,33,3,10,1,0,1,6,,,1,8,0.303,0.333,0.424,0.758,14,0,1,0,1,,,False,Yeong-gyu Jeong,JUNG|gyuyeong,JUNG|gyoyong
2000,LG Twins,f47e5681,12,Hyun Taek Jung*,jeong-001hye,20,8,6,5,0,3,0,0,0,2,,,1,0,0.6,0.667,0.6,1.267,3,0,0,0,0,,,False,Hyun Taek Jung,JUNG|hyuntaek,JUNG|deghyon
2000,LG Twins,f47e5681,13,Jae Hyun Kim*,kim---010jae,24,131,560,464,83,143,32,2,11,62,,,81,73,0.308,0.415,0.457,0.872,212,11,7,3,5,,,False,Jae Hyun Kim,KIM|hyunjae,KIM|hyonje
2000,LG Twins,f47e5681,14,Jung Min Kim,kim---004jeo,30,102,242,202,18,48,9,1,2,22,,,20,35,0.238,0.31,0.322,0.632,65,3,3,13,4,,,False,Jung Min Kim,KIM|jungmin,KIM|jongmin
2000,LG Twins,f47e5681,15,Sang-ho Kim,kim---012san,34,21,41,31,4,2,1,0,0,2,,,9,14,0.065,0.275,0.097,0.372,3,0,0,1,0,,,False,Sang-ho Kim,KIM|hosang,KIM|hosang
2000,LG Twins,f47e5681,16,Sun Jin Kim,kim---026seo,33,25,78,69,9,14,2,1,1,10,,,7,14,0.203,0.273,0.304,0.577,21,0,0,1,1,,,False,Sun Jin Kim,KIM|jinsun,KIM|jinson
2000,LG Twins,f47e5681,17,Byung Kyu Lee*,lee---001byu,25,129,595,527,99,170,28,1,18,99,,,52,91,0.323,0.383,0.482,0.865,254,15,5,2,9,,,False,Byung Kyu Lee,LEE|byungkyu,LEE|byonggyo
2000,LG Twins,f47e5681,18,Jong-yeol Lee#,lee---007jon,27,131,492,420,65,105,19,4,6,35,,,41,60,0.25,0.326,0.357,0.683,150,3,7,23,1,,,False,Jong-yeol Lee,LEE|jongyeol,LEE|jongyol
2000,LG Twins,f47e5681,19,Yeon-Soo Park,park--000you,26,67,146,128,19,36,5,0,7,14,,,15,32,0.281,0.366,0.484,0.85,62,2,2,1,0,,,False,Yeon-Soo Park,PARK|sooyeon,PARK|soyon
2000,LG Twins,f47e5681,20,Ji Hyun Ryu,yu----000ji-,29,129,592,495,97,139,24,1,7,38,,,73,50,0.281,0.373,0.376,0.749,186,4,2,18,4,,,False,Ji Hyun Ryu,RYU|hyunji,RYU|hyonji
2000,LG Twins,f47e5681,21,Yong Bin Seo*,seo---000yon,29,100,333,288,27,79,12,2,2,40,,,35,37,0.274,0.355,0.351,0.705,101,9,2,6,2,,,False,Yong Bin Seo,SEO|binyong,SEO|binyong
2000,LG Twins,f47e5681,22,Ji Hwan Son,son---000ji-,21,54,70,63,12,15,4,0,0,5,,,4,4,0.238,0.294,0.302,0.596,19,3,1,2,0,,,False,Ji Hwan Son,SON|hwanji,SON|hwanji
